logFC	AveExpr	t	P.Value	adj.P.Val	B
MMP19	-0.425009014076596	8.75949112840417	-2.01898106923347	0.0568063190813458	0.278643609964212	-4.29864610622728
AC079767.4	0.784969140574079	3.58734915786511	2.01897671768089	0.0568068073885372	0.278643609964212	-4.29865338447109
RP11-174G6.5	0.813066449504753	9.71876367337168	2.01863287363191	0.0568454035299664	0.278727163803766	-4.29922845291856
UFSP2	-0.26810545812392	9.36469904119352	-2.01861382219161	0.0568475427196712	0.278727163803766	-4.29926031399717
ERGIC1	0.391585803331746	8.59259394912065	2.0183709217646	0.0568748230848142	0.278785667699977	-4.2996665165267
DMTN	-0.270480709897952	7.1510906064962	-2.01829652411112	0.056883181092355	0.278785667699977	-4.29979092541137
SH2B2	0.357079375118518	3.92037546241869	2.01815475519967	0.0568991107844106	0.278805642843612	-4.30002798528365
AX746670 /// RP11-171I2.2 /// TTN	0.636906532245216	5.52114829776158	2.01791969877986	0.0569255313992733	0.278807616846295	-4.3004210126598
RP11-1081M5.2	0.491576421984445	2.71698575547942	2.01778324178685	0.0569408743531613	0.278807616846295	-4.30064916267006
CCDC108	0.225580448057981	3.90577087066727	2.0177546968762	0.0569440843536878	0.278807616846295	-4.30069688721978
DEDD	-0.257126121385486	7.50908598383744	-2.01772939404395	0.0569469299034693	0.278807616846295	-4.30073919093601
PPAN /// PPAN-P2RY11	0.32938367996889	7.36011295340609	2.01745740096273	0.0569775261984265	0.27889935820749	-4.30119391342956
INTS4	0.219071712269974	4.8480352627171	2.01726519602615	0.0569991560427257	0.278947180633564	-4.30151522075825
LOC102724873 /// ZNF75A	-0.352109104102514	6.16776486279424	-2.01698183220657	0.0570310578636705	0.279003729806543	-4.30198888129278
ARL16	0.267375213828501	8.63592857348785	2.01695183532231	0.0570344359230382	0.279003729806543	-4.30203902044781
FGFR1OP	0.168765223887938	7.16352991163895	2.0166911713159	0.0570637977825032	0.27906480617963	-4.30247469438022
LOC100130700	0.229569530876726	3.22518003034917	2.01663034583055	0.0570706512637765	0.27906480617963	-4.30257635285215
RP11-73M18.8	-0.295128327315547	8.02309736569937	-2.01641607329187	0.0570948001745983	0.279124859718676	-4.30293445361004
SNORA37	0.317554399812612	3.49853566376756	2.01619452177979	0.0571197790392495	0.279188944929997	-4.30330469324678
LATS2	-0.237643450273419	7.1119506434321	-2.01598988352043	0.0571428596900621	0.2792437273863	-4.30364664525799
FLJ36848	-0.397108672563465	6.24018989673846	-2.0156644782596	0.0571795785166733	0.279365119798952	-4.30419035329171
LOC100996696 /// PABPC4	0.413235590989937	8.84569197226568	2.01553944532145	0.0571936928756475	0.279376044950203	-4.30439925117546
STRIP2	-0.565909458481544	3.69367082591048	-2.01537120352557	0.0572126897838807	0.279381582092408	-4.30468032663932
AIPL1	0.252330730215671	4.31117289668595	2.01503623245372	0.0572505296005689	0.279381582092408	-4.30523990518305
PLIN4	-0.50734299926306	5.71532338821033	-2.01490797526468	0.0572650240190745	0.279381582092408	-4.30545414637491
GGT6	-0.854703366334988	5.79959974418636	-2.01487014026126	0.0572693004006236	0.279381582092408	-4.30551734438208
RPS6KA6	0.244459765429705	5.15018298721823	2.01484438599999	0.0572722114938401	0.279381582092408	-4.30556036278095
SOCS3	-0.427804685510481	6.96750761064676	-2.01480009036459	0.0572772186918945	0.279381582092408	-4.30563435076019
MIR205HG	-1.69087833186945	6.95602091991011	-2.01479339373035	0.0572779757163943	0.279381582092408	-4.30564553620428
STXBP5L	-0.463116186351437	3.67240261189368	-2.01455999743838	0.0573043657065242	0.279452349454168	-4.30603536485747
LOC284930	0.289294909870297	3.10947782345929	2.01418634787036	0.0573466366702323	0.279600517098645	-4.30665938942251
RHAG	0.222290456734516	3.6946537925532	2.01403491808384	0.057363775846988	0.279626115631328	-4.3069122677739
PRPH	-0.604270924060882	4.11330952804937	-2.01356644011687	0.0574168282537426	0.279826730320768	-4.30769451851193
VWDE	-0.495841901712111	4.20674074805036	-2.0132500334646	0.0574526842581645	0.279940644868705	-4.30822277797426
NXN	-0.368844309719512	10.5371167406508	-2.01310586270796	0.0574690286853244	0.279940644868705	-4.30846346157252
C7orf31	-0.550200271139192	5.96203159409488	-2.01304518595379	0.0574759087615211	0.279940644868705	-4.30856475406624
CTTNBP2	-0.502757884166519	5.89753829476243	-2.01289931656148	0.0574924517554732	0.279963243331	-4.30880825721404
MAK16	-0.304227620698484	9.22657623637844	-2.01275919021913	0.0575083474367806	0.279982680959031	-4.30904216252867
ZNF235	0.346343620365525	5.44809371729277	2.01258023621304	0.0575286533657485	0.280023577641226	-4.30934086533131
LOC101929413	0.201541747373267	2.74451374036735	2.01229019693396	0.0575615777510982	0.28012586565401	-4.30982495042886
RNF39	-1.16400539576346	6.14055967443763	-2.01208262374131	0.0575851511646323	0.280182613858534	-4.31017136899937
CHST11	-0.540450796835522	5.67594531452338	-2.01165107601279	0.0576341882345188	0.280332196940921	-4.31089150375903
STK33	-0.42395083068347	3.98777477983038	-2.01160230617107	0.0576397323301996	0.280332196940921	-4.31097288091128
BV03S1J2.2 /// IL23A /// TCRB /// TCRVB /// TRBC2 /// TRBC2 /// TRBJ2-7 /// TRBJ2-7 /// TRBV19	0.364400445212076	5.20978440310541	2.01125099355431	0.057679683189712	0.280468502919584	-4.31155904165592
LINC00623 /// LINC00869 /// LINC01138 /// LOC103091866	0.262421945049327	9.860760973569	2.01095424708151	0.0577134481124976	0.280540502910101	-4.31205410745741
ZNF565	0.298424508632133	7.32361142040867	2.0109112159922	0.0577183458155602	0.280540502910101	-4.31212589279986
MAS1	0.204578913868437	2.39164044021647	2.01058834723512	0.0577551058608167	0.28064316319506	-4.31266447709937
CELF3	0.28933613739598	5.015966155641	2.01047372118142	0.0577681615744277	0.28064316319506	-4.31285567371101
LOC102724399 /// RIMBP2	0.487397418036817	3.76815331948276	2.01041137817652	0.0577752634434728	0.28064316319506	-4.31295965905059
NVL	0.315356582139676	8.46798508983005	2.01027716530717	0.0577905550893254	0.28065947877368	-4.31318351296646
CCSER1	0.410918348398028	4.89332637638685	2.00997298607158	0.0578252253590672	0.280769880356164	-4.31369081804096
SNUPN	0.196354273178691	8.53239378167146	2.00965702294795	0.0578612584148915	0.280880322599667	-4.31421772305431
FLRT3	-1.13375243190466	7.34881768993694	-2.00946326055685	0.0578833653732954	0.280880322599667	-4.31454081749133
RP11-469M7.1	-0.375250677979006	9.57983127275356	-2.00940647528318	0.0578898456116914	0.280880322599667	-4.31463550180837
ZNF747	-0.249066824145167	8.65959319248421	-2.00927020912499	0.0579053987147177	0.280880322599667	-4.31486270620185
LINC00862	0.481373156311499	3.75598758169874	2.0090660779287	0.0579287047553322	0.280880322599667	-4.31520304705646
NBEA	-0.32709701100617	7.50448051459934	-2.00898184508497	0.057938324217032	0.280880322599667	-4.31534347897383
FBRS	-0.193876608823266	6.82344687346763	-2.00892239552678	0.0579451142649699	0.280880322599667	-4.31544259020187
LOC101928284	0.643980117040675	5.3159350192612	2.00889217560329	0.0579485661143103	0.280880322599667	-4.31549297056111
ENPP3	1.12446771567966	5.97632480554821	2.00873656936925	0.0579663430322453	0.280880322599667	-4.31575237761411
ZNF474	0.289426978804137	4.06132690854091	2.00872043415388	0.0579681866456634	0.280880322599667	-4.31577927545598
RPRD2	-0.227558554451213	8.11117413848724	-2.00862287144316	0.0579793352985282	0.280880322599667	-4.31594191213741
RPS27A	0.200958791817797	7.74676909473934	2.0084424341759	0.0579999592077858	0.280913298180515	-4.31624268681274
LOC100130872	0.97053203099183	5.65768777632261	2.00829160502217	0.0580172039457243	0.280913298180515	-4.31649409356482
VIL1	0.330388686160695	3.96361389295963	2.00824990098294	0.0580219728979992	0.280913298180515	-4.31656360498665
HIST1H2BK	0.593968755161773	10.2400677970301	2.00812404971347	0.0580363663997567	0.280925156971039	-4.31677336554128
NFIL3	-0.750326614832004	10.5617786635248	-2.00787454963492	0.0580649109323104	0.281005494882292	-4.31718919035854
FAM154A	0.255217007121213	4.47531972441127	2.00744507252419	0.0581140754314939	0.281065148984445	-4.31790489162715
PDK3	-0.296948305226681	5.61909673311958	-2.00738244522961	0.0581212478097607	0.281065148984445	-4.31800924840249
CEP89	-0.466267247528228	6.10709687307046	-2.00735015071676	0.0581249466410555	0.281065148984445	-4.31806306038973
GPR56	-0.393550306809784	7.54039115486651	-2.00726815967516	0.0581343383761667	0.281065148984445	-4.31819967860925
RP1-100J12.1	0.295424860543583	2.92777220442972	2.00724503321109	0.058136987661961	0.281065148984445	-4.31823821260328
GCM2	0.199146218868243	2.27996223264271	2.00706267480723	0.0581578817696638	0.281095446062074	-4.31854205337496
LOC100996724 /// LOC100996761 /// LOC101929792 /// LOC101930416 /// PDE4DIP	0.2935330003707	6.43922784094674	2.00679935850796	0.0581880636280194	0.281095446062074	-4.31898075223998
TECPR1	0.347293565805255	7.83480630312905	2.00676156009758	0.0581923973070566	0.281095446062074	-4.31904372330201
LINC00161	-0.441477630477736	4.18608404008768	-2.00671971397608	0.0581971954019104	0.281095446062074	-4.31911343683023
PLCB2	0.199257548801396	4.50524998014088	2.00666899658998	0.058203011153159	0.281095446062074	-4.31919792816469
IGHV7-81 /// IGHV7-81	0.183284723657261	2.83857331513897	2.0061027562455	0.058267977034734	0.281351430888307	-4.32014114705187
BOLA2 /// BOLA2B	0.34751008081381	9.18672292836709	2.00569469836029	0.0583148344391509	0.281507865792908	-4.32082076451992
FAM230B	0.668847411161101	5.90704283269519	2.00560649623033	0.0583249671334626	0.281507865792908	-4.3209676526542
SPRY4-IT1	-0.565479945045508	7.65564179139138	-2.00549223861122	0.0583380954280187	0.281507865792908	-4.32115792623116
ACKR3	-0.33088997635117	5.09718022949914	-2.00531938254051	0.0583579617449497	0.281507865792908	-4.32144577052604
RANBP10	0.176047096434052	5.52080549497558	2.00528007219892	0.0583624805178081	0.281507865792908	-4.32151122883591
SLC12A8	0.568875730387452	7.89662154957652	2.00519563279993	0.0583721879877555	0.281507865792908	-4.3216518317566
MIR143HG /// MIR145	-0.92173289235544	9.71041008421681	-2.00472759379589	0.0584260216356781	0.281655331157717	-4.32243110925114
RP11-461A8.4	0.311705816911374	4.70498894468859	2.00472155923957	0.0584267160169431	0.281655331157717	-4.32244115591463
LOC100507656	0.349096180651632	6.65486345717762	2.00461612953477	0.0584388487368467	0.281656090633327	-4.32261667793382
MLST8	0.274322507905987	7.21091405859208	2.00431678753374	0.0584733088961216	0.281690205031159	-4.32311499710685
RP4-593H12.1	0.216182947107064	6.19658886654247	2.00426612131179	0.0584791433696736	0.281690205031159	-4.32319933711928
LINC01015	0.280879709957286	2.79385893678613	2.00421049440452	0.0584855496895596	0.281690205031159	-4.32329193318228
NEGR1-IT1	0.554107174518479	4.89577461242076	2.00404315182025	0.0585048256151007	0.281690205031159	-4.32357048004827
GYPA	0.352544926584275	3.20786490067348	2.00403460713336	0.058505810016038	0.281690205031159	-4.32358470253352
CDK11A /// CDK11B	-0.325040155651837	7.18009947165639	-2.00384308489261	0.0585278784441625	0.281738784487659	-4.32390347761936
MGC13053 /// RP11-770J1.4	0.328479300388391	2.51025259420867	2.00317890837824	0.0586044666885035	0.282046944154451	-4.32500879754852
OR2J3	0.258200996243461	3.08607553343445	2.00300826398129	0.0586241586509999	0.282046944154451	-4.32529274456327
PRG4	0.46167802918533	5.15369469805503	2.00288258418844	0.0586386655779715	0.282046944154451	-4.32550186173994
GLIPR1	-0.44538475201589	7.41043677730721	-2.00277032403497	0.058651626214565	0.282046944154451	-4.32568864286999
WARS2	0.293036259978577	6.02849320462123	2.00271628161394	0.0586578664203534	0.282046944154451	-4.32577855750015
NEDD4	-0.480878177901394	6.39859921429896	-2.00266450374004	0.0586638456974308	0.282046944154451	-4.32586470293531
LOC101060179 /// PRDM11	-0.489415323639838	6.36643956105715	-2.00250828279553	0.0586818892909604	0.282076034359981	-4.32612460668931
LOC283856	0.240528657360262	2.57106053983878	2.00205501258411	0.0587342702377641	0.282270134040092	-4.32687863422337
FLJ20518	0.358900824704996	4.71456394418835	2.00141874947064	0.0588078686202665	0.282566102134559	-4.32793688695411
ABCG2	-0.55064276808969	7.0851170390292	-2.00125123724452	0.058827258913683	0.282601537918673	-4.32821546190122
SLCO6A1	0.339598355062318	3.56278679914838	2.00097832003399	0.0588588625206147	0.282695619049389	-4.32866929395815
APCDD1L	0.233647967202176	3.01632956815189	2.00081609100265	0.0588776556944148	0.282728146576692	-4.32893904422902
DLX3	-0.352498297912844	4.05125634847128	-2.00056866069688	0.0589063291842547	0.282808096022386	-4.32935043740206
GOLGA7B	0.255271563810827	4.92431944956651	2.00044729916038	0.0589203977313758	0.282817909110604	-4.32955220853384
UNC5A	0.397048164431086	3.8752521383213	1.99991573801988	0.0589820529988506	0.282902385676513	-4.33043586761847
PALD1	-0.609573347913769	7.30735822287432	-1.99987879089842	0.058986340597634	0.282902385676513	-4.33049728222634
IGHA1 /// IGHV4-31	0.228056915288641	3.48335378021501	1.99983152628182	0.0589918259148769	0.282902385676513	-4.33057584579849
ZNF148	-0.271727229340429	6.56044526565924	-1.99970858453152	0.059006096107677	0.282902385676513	-4.33078019472554
TTTY10	-0.484546758530214	4.89295997336932	-1.99967741731943	0.0590097142621842	0.282902385676513	-4.33083199832761
RHOB	-0.249028910383452	5.51104184970595	-1.99967352618592	0.059010165991878	0.282902385676513	-4.33083846581573
MORF4L2	-0.442498619926173	6.88045317768225	-1.99946856458545	0.0590339647648856	0.282958804008582	-4.33117912268071
MMACHC	0.457001618161097	6.07138241842511	1.99931843649735	0.0590514020660104	0.282984714057165	-4.33142862886719
RPL27	0.148429525142311	13.3115127700869	1.99912031905199	0.0590744203354994	0.283037353084324	-4.33175787242776
WLS	-0.270982058810398	9.1678176296806	-1.99888107153411	0.0591022279645412	0.28308006563673	-4.33215543991977
TMEM55B	-0.350578179216835	8.03908464550946	-1.9987720311296	0.0591149055517759	0.28308006563673	-4.33233662651879
RAI2	-0.331870699684234	8.81727095506689	-1.99863237557842	0.059131146151442	0.28308006563673	-4.3325686752012
CYP2J2	0.922295122880115	7.33661356603829	1.99862952234708	0.0591314779963118	0.28308006563673	-4.33257341595865
KAAG1	0.22070165932465	3.3332936292205	1.99845038549827	0.0591523158196801	0.283085389889778	-4.33287105007821
OTX2-AS1	0.61295822796113	4.47663782485031	1.99841302932118	0.0591566620454192	0.283085389889778	-4.33293311479602
ZNF398	-0.346211227391559	6.13869357879169	-1.99826887010513	0.0591734370010154	0.283108063113076	-4.33317261828084
MTFR1L	-0.230197331556533	9.19896567837065	-1.99802311895147	0.0592020433865103	0.283187321629189	-4.33358087862904
PABPC1 /// RLIM	0.327117257573285	8.96443567234548	1.99777101711849	0.0592314018255507	0.283270144558144	-4.33399965498252
BC047484	0.274830068205038	7.44625839984593	1.99744777422598	0.0592690639627639	0.283392637610126	-4.33453655585381
C9orf131	0.29595328964005	3.56876611879509	1.99724964425232	0.0592921593160236	0.283445444535137	-4.33486561814858
OPRL1	0.252789744064357	3.86861389232384	1.99714383812556	0.0593044960705714	0.283446809099744	-4.33504133648208
TSPAN31	-0.282782065140505	8.20441088915454	-1.99680518282479	0.0593439978942329	0.28355043626764	-4.3356037197951
NOP16	0.324415878886044	8.43724433841193	1.99675126657294	0.0593502890197956	0.28355043626764	-4.33569324930922
LINC01118	0.295873653259196	4.35010915301112	1.99655289466323	0.0593734408240192	0.283603437892147	-4.3360226380138
FAM19A1	-1.14070018157421	4.04915380912288	-1.99633426781327	0.0593989658880401	0.283667751814559	-4.33638563436432
PTPN14	-0.406986052695668	6.09649425586325	-1.99621819263536	0.0594125218409315	0.283674891128443	-4.3365783487892
PCYT1A	-0.244029261439141	7.15705681546527	-1.99590635637977	0.059448953597431	0.283677530430082	-4.3370960401475
LOC731424	0.370654690201164	3.67265194557209	1.99589231033209	0.059450595062396	0.283677530430082	-4.3371193572817
LOC101926962	0.551513883868512	3.23077112517481	1.99581584071693	0.059459532248861	0.283677530430082	-4.33724629873706
CD84	0.185373524543897	3.61696223975315	1.99580055311504	0.0594613190909993	0.283677530430082	-4.33727167615189
LARS2	0.333888823430806	7.56687002861811	1.99556000326099	0.0594894412879603	0.283705392982087	-4.33767097203783
MIR22 /// MIR22HG	-0.777479955421535	9.88281456787221	-1.99554424526902	0.0594912839365498	0.283705392982087	-4.33769712809638
RRS1	0.457130380520125	8.76188544346779	1.9949702824887	0.0595584345063236	0.283968047757699	-4.33864973344147
SNHG4	0.451655590888359	3.08264864826784	1.99463997650871	0.0595971091491592	0.28401846492011	-4.33919786029432
LINC00567	0.403440049391775	4.17041827407107	1.99454082121795	0.0596087233432258	0.28401846492011	-4.33936239208538
CSK	0.341066040739308	10.06240668664	1.99441452432866	0.0596235195901566	0.28401846492011	-4.33957195308571
